id,phase,kind,tag,cycle_day_min,cycle_day_max,title,body
223,menstrual,food,Nourish,1,5,Avoid spicy foods if crampy,Spicy foods increase prostaglandin activity in some people. If cramps are severe skip chilli and pepper today.
224,menstrual,food,Nourish,1,5,Seaweed and nori snacks,Seaweed is one of the richest food sources of iodine iron and B12. A few sheets of nori covers several daily needs.
225,menstrual,food,Nourish,1,5,Lemon water on waking,Warm lemon water first thing stimulates digestion reduces bloating and provides vitamin C to aid iron absorption from breakfast.
226,menstrual,food,Nourish,1,5,Chia seeds for omega-3,Two tablespoons of chia seeds provide as much omega-3 as a salmon fillet plus calcium and fibre. Add to yogurt or water.
227,menstrual,food,Nourish,1,5,Watermelon for hydration,Watermelon is 92% water and provides lycopene and citrulline which ease water retention and reduce muscle tension.
228,menstrual,food,Nourish,1,5,Brown rice over white,Brown rice provides B vitamins and slow-release energy that white rice cannot match. B vitamin deficiency worsens PMS.
229,menstrual,food,Nourish,1,5,Peppermint oil capsules,Enteric-coated peppermint oil reduces intestinal cramping and bloating. Available in pharmacies and effective within an hour.
230,menstrual,food,Nourish,1,5,Valerian root tea,Valerian has mild muscle-relaxant properties and reduces menstrual pain. Brew with chamomile for a calming evening drink.
231,menstrual,food,Nourish,1,5,Fortified plant milk,Fortified oat or soy milk provides as much calcium as dairy plus often vitamin D and B12. Useful during bleeding.
232,menstrual,food,Nourish,1,5,Tofu for complete protein,Tofu provides all essential amino acids and isoflavones that gently support hormone balance. Stir-fry with garlic and greens.
233,menstrual,food,Nourish,1,5,Walnuts over chips,When cravings hit walnuts provide omega-3 and magnesium that actually address the nutritional need behind the craving.
234,menstrual,food,Nourish,1,5,Licorice root tea,Traditional remedy for menstrual pain and bloating. Avoid if you have high blood pressure. One cup is enough.
235,menstrual,food,Nourish,1,5,Vitamin D foods or sun,Low vitamin D worsens menstrual pain. Eggs oily fish and 15 minutes of midday sun all help replenish levels.
236,menstrual,food,Nourish,1,5,Miso soup for probiotics,Miso provides probiotic bacteria that support gut health and reduce the bloating common in the first days of your period.
237,menstrual,food,Nourish,1,5,Cucumber and mint water,Adding cucumber and mint to water makes hydration more appealing and provides silica and vitamins that support skin during bleeding.
238,menstrual,food,Nourish,1,5,Oily fish twice this week,Salmon mackerel and sardines provide DHA and EPA which directly reduce the prostaglandins responsible for period pain.
239,menstrual,food,Nourish,1,5,Turmeric golden milk,Blend turmeric black pepper ginger and warm milk. Curcumin reduces inflammation as effectively as some NSAIDs in studies.
240,menstrual,food,Nourish,1,5,Avoid trans fats,Processed snacks and fast food contain trans fats that increase prostaglandin production and worsen menstrual cramping.
241,menstrual,food,Nourish,1,5,Legume-based lunch,A lentil chickpea or bean-based lunch provides iron protein and B vitamins in a form that sustains energy through the afternoon.
242,menstrual,food,Nourish,1,5,Dried apricots for iron,Six dried apricots contain more iron than a serving of beef and travel easily as a snack for days when cooking feels hard.
243,menstrual,food,Nourish,1,5,Avoid soy in excess,While moderate soy is fine high quantities of phytoestrogens may worsen heavy bleeding in some people. One serving is enough.
244,menstrual,food,Nourish,1,5,Hemp seeds on everything,Hemp seeds provide all essential amino acids omega-3 and magnesium. Sprinkle on porridge soup or salad for easy nutrition.
245,menstrual,food,Nourish,1,5,Cooked garlic and onion,Both reduce inflammation and support the immune system which can be mildly suppressed during heavy bleeding.
246,menstrual,food,Nourish,1,5,Anti-nausea ginger chew,Crystallised or fresh ginger chewed slowly reduces the nausea some people experience on heavy flow days.
247,menstrual,food,Nourish,1,5,Warm lentil dal,Lentils are among the best iron sources in plant foods. A simple dal with cumin and turmeric also adds anti-inflammatory benefit.
248,menstrual,food,Nourish,1,5,Avoid too much fruit sugar,Fructose in large amounts worsens bloating and loose stools during menstruation. Stick to 1-2 pieces of whole fruit per day.
249,menstrual,food,Nourish,1,5,Brazil nut and dark chocolate,This pairing provides selenium magnesium and antidepressant compounds. One small square and two nuts is the sweet spot.
250,menstrual,food,Nourish,1,5,Chlorella or spirulina,These algae are among the most concentrated plant sources of iron B12 and chlorophyll. Add a teaspoon to a smoothie.
251,menstrual,food,Nourish,1,5,Room temperature water,Very cold water can trigger uterine contractions that worsen cramping in some people. Keep water at room temperature.
252,menstrual,food,Nourish,1,5,Protein at every meal,Keeping protein above 20g per meal prevents blood sugar crashes that amplify mood symptoms during menstruation.
253,menstrual,move,Move,1,5,Supported fish pose,A bolster under your back opens the chest and gently stretches the lower abdomen. One of the most relieving poses during menstruation.
254,menstrual,move,Move,1,5,Supine twist,Lying twists gently massage the abdominal organs and release the lower back without requiring any core engagement.
255,menstrual,move,Move,1,5,Seated forward fold,A gentle forward fold with a rounded back massages the uterus and reduces the pulling sensation of cramping.
256,menstrual,move,Move,1,5,Butterfly pose,Sitting with feet together and knees wide opens the inner thighs and pelvic floor releasing tension from cramping.
257,menstrual,move,Move,1,3,Stay horizontal if needed,On the heaviest days lying down with a heat pad is genuinely the best choice. Productivity can wait until day 3.
258,menstrual,move,Move,1,5,Pelvic clock exercise,Lying on your back draw small circles with your pelvis. This gentle movement massages the uterus and reduces cramping.
259,menstrual,move,Move,1,5,Cat-cow on all fours,The rhythmic spinal movement of cat-cow is one of the best exercises for menstrual back pain. Do 10 slow rounds.
260,menstrual,move,Move,1,5,Seated cat-cow in a chair,If getting on the floor feels like too much the same spinal movement can be done seated in any chair.
261,menstrual,move,Move,1,5,Constructive rest position,Lying on your back with knees bent and feet flat allows the pelvis to decompress. 10 minutes relieves back pressure.
262,menstrual,move,Move,3,5,Gentle hatha yoga class,A beginner or yin-paced hatha class on days 3-5 when flow lightens re-engages the body without overexerting it.
263,menstrual,move,Move,1,5,Diaphragmatic breathing,Slow belly breathing activates the vagus nerve and reduces pain signals from the uterus. Try 4-7-8 breathing for 5 minutes.
264,menstrual,move,Move,1,5,Foam roll the lower back,Gently rolling the lumbar spine on a foam roller releases the tension that radiates from uterine cramping.
265,menstrual,move,Move,1,5,Hip flexor stretch on the floor,Tight hip flexors worsen period cramps. A gentle low lunge held for 60 seconds on each side brings significant relief.
266,menstrual,move,Move,1,5,Slow staircase walking,If walking outside feels like too much slow stair walking in your building provides gentle circulation without the mental effort of going outside.
267,menstrual,move,Move,3,5,Light barre warm-up only,On days 3-4 a gentle barre warm-up sequence without jumps or intensity can rebuild movement confidence.
268,menstrual,move,Move,1,5,Guided relaxation audio,A 20-minute body scan or yoga nidra recording counts as healing movement for the nervous system on low-energy days.
269,menstrual,move,Move,1,5,Shoulder and neck rolls,Slow neck and shoulder movements release the referred pain that travels up from the lower abdomen during cramping.
270,menstrual,move,Move,1,5,Acupressure for cramps,Press the point 3 finger-widths above the inner ankle for 60 seconds. This point SP6 is used traditionally for menstrual pain.
271,menstrual,move,Move,1,5,Side-lying rest with pillow,A pillow between the knees while lying on your side takes pressure off the lower back and hips during menstruation.
272,menstrual,move,Move,1,5,Wrist and hand massage,Self-massage of the hands and wrists using reflexology pressure points can reduce uterine cramping for some people.
273,menstrual,move,Move,1,5,Slow window shopping walk,A gentle windowshopping pace walk to a local cafe or shop provides movement and mental distraction without overexertion.
274,menstrual,move,Move,3,5,Low-impact elliptical,On days 3-5 a slow elliptical session at low resistance provides cardiovascular movement without the impact of running.
275,menstrual,move,Move,1,5,Seated spinal twist,A seated twist with hands supporting gently compresses and then decompresses the abdominal organs reducing bloating and cramping.
276,menstrual,move,Move,1,5,Reclined bound angle,Lying back with the soles of your feet together and a pillow under each knee is one of the most restorative menstrual poses.
277,menstrual,move,Move,1,5,Slow mindful walking,A 10-minute walk where you focus entirely on the sensation of your feet is both movement and meditation combined.
278,menstrual,move,Move,1,5,Gentle self-massage abdomen,Slow circular clockwise strokes on the lower abdomen using warm oil reduces cramping and bloating measurably.
279,menstrual,move,Move,1,5,Evening stretch routine,5 minutes of stretching before bed reduces overnight cramping and improves sleep quality during menstruation.
280,menstrual,move,Move,1,5,Avoid inversions,In yoga inversions like headstands or shoulder stands are traditionally avoided during menstruation as they may increase flow.
281,menstrual,move,Move,3,5,Water walking in a pool,Walking slowly through waist-deep water provides resistance and warmth without any impact on a tired body.
